Dpto;Municipio;desagregacionCultivo;Cultivo;cicloDelCultivo;grupoCultivo;Subgrupo;Anio;Periodo;areaSembradaHa;areaCosechadaHa;produccionTon;rendimientoTonHa;nombreCientificoCultivo;estadoFisicoCultivo
Cundinamarca;Facatativá;Maíz Tecnificado;Maíz;Transitorio;Cereales;Cereales;2019;A;98.0;98.0;219.25;2.24;Zea mays;En fresco
Cundinamarca;Facatativá;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de Hoja;2019;A;32.0;32.0;704.0;22.0;Lactuca sativa;En fresco
Cundinamarca;Facatativá;Repollo;Repollo;Transitorio;Hortalizas;Hortalizas de Hoja;2019;A;0.0;0.0;0.0;0.0;Brassica oleracea var. capitata;En fresco
Cundinamarca;Facatativá;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;25.0;25.0;550.0;22.0;Daucus carota;En fresco
Cundinamarca;Facatativá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;270.0;270.0;5832.0;21.6;Solanum tuberosum;En fresco
Cundinamarca;Facatativá;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;107.0;107.0;1712.0;16.0;Solanum tuberosum;En fresco
Cundinamarca;Facatativá;Cebada;Cebada;Transitorio;Cereales;Cereales;2019;B;116.0;116.0;406.0;3.5;Hordeum vulgare;En fresco
Cundinamarca;Facatativá;Maíz Tecnificado;Maíz;Transitorio;Cereales;Cereales;2019;B;68.0;68.0;152.14;2.24;Zea mays;En fresco
Cundinamarca;Facatativá;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de Hoja;2019;B;35.0;35.0;805.0;23.0;Lactuca sativa;En fresco
Cundinamarca;Facatativá;Repollo;Repollo;Transitorio;Hortalizas;Hortalizas de Hoja;2019;B;0.0;0.0;0.0;0.0;Brassica oleracea var. capitata;En fresco
Cundinamarca;Facatativá;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;22.0;22.0;594.0;27.0;Daucus carota;En fresco
Cundinamarca;Facatativá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;334.0;334.0;6479.6;19.4;Solanum tuberosum;En fresco
Cundinamarca;Facatativá;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;99.0;88.0;1672.0;19.0;Solanum tuberosum;En fresco
Cundinamarca;Fómeque;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;232.0;230.0;2300.0;10.0;Solanum betaceum;En fresco
Cundinamarca;Fómeque;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;17.0;16.0;20.14;1.26;Zea mays;En fresco
Cundinamarca;Fómeque;Pepino Guiso;Pepino Guiso;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;29.0;28.0;78.0;2.79;Cyclanthera pedata;En fresco
Cundinamarca;Fómeque;Pimentón;Pimentón;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;39.0;38.0;117.0;3.08;Capsicum annuum L;En fresco
Cundinamarca;Fómeque;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;47.0;42.0;1300.0;30.95;Lycopersicon esculentum;En fresco
Cundinamarca;Fómeque;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;54.0;54.0;1700.0;31.48;Lycopersicon esculentum;En fresco
Cundinamarca;Fómeque;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2019;A;36.0;35.0;168.0;4.8;Phaseolus vulgaris;En fresco
Cundinamarca;Fómeque;Achira;Achira;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;20.0;19.0;76.0;4.0;Canna indica;En fresco
Cundinamarca;Fómeque;Pepino Guiso;Pepino Guiso;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;30.0;30.0;84.0;2.8;Cyclanthera pedata;En fresco
Cundinamarca;Fómeque;Pimentón;Pimentón;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;39.0;39.0;117.0;3.0;Capsicum annuum L;En fresco
Cundinamarca;Fómeque;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;50.0;50.0;1500.0;30.0;Lycopersicon esculentum;En fresco
Cundinamarca;Fómeque;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;54.0;54.0;1674.0;31.0;Lycopersicon esculentum;En fresco
Cundinamarca;Fómeque;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2019;B;38.0;38.0;182.4;4.8;Phaseolus vulgaris;En fresco
Cundinamarca;Fómeque;Achira;Achira;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;23.0;23.0;92.0;4.0;Canna indica;En fresco
Cundinamarca;Fosca;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2019;C;1.0;0.0;0.0;0.0;Passiflora ligularis.;En fresco
Cundinamarca;Fosca;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;13.0;13.0;130.0;10.0;Morus ssp;En fresco
Cundinamarca;Fosca;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;37.0;35.0;175.0;5.0;Solanum betaceum;En fresco
Cundinamarca;Fosca;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;100.0;100.0;1000.0;10.0;Cucurbita maxima;En fresco
Cundinamarca;Fosca;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;35.0;35.0;665.0;19.0;Allium cepa;En fresco
Cundinamarca;Fosca;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;5.0;5.0;175.0;35.0;Lycopersicon esculentum;En fresco
Cundinamarca;Fosca;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;230.0;230.0;5520.0;24.0;Solanum tuberosum;En fresco
Cundinamarca;Fosca;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;120.0;120.0;1800.0;15.0;Solanum tuberosum;En fresco
Cundinamarca;Fosca;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;150.0;150.0;1500.0;10.0;Cucurbita maxima;En fresco
Cundinamarca;Fosca;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;70.0;70.0;1050.0;15.0;Allium cepa;En fresco
Cundinamarca;Fosca;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;1.0;1.0;35.0;35.0;Lycopersicon esculentum;En fresco
Cundinamarca;Fosca;Achira;Achira;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;100.0;100.0;250.0;2.5;Canna indica;En fresco
Cundinamarca;Fosca;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;200.0;200.0;1300.0;6.5;Arracacia xanthorrhiza;En fresco
Cundinamarca;Fosca;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;360.0;360.0;8640.0;24.0;Solanum tuberosum;En fresco
Cundinamarca;Fosca;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;460.0;460.0;6900.0;15.0;Solanum tuberosum;En fresco
Cundinamarca;Funza;Fresa;Fresa;Permanente;Frutales;Demas frutales;2019;C;47.0;47.0;2350.0;50.0;Fragaria vesca;En fresco
Cundinamarca;Funza;Cebada;Cebada;Transitorio;Cereales;Cereales;2019;A;32.0;29.0;87.0;3.0;Hordeum vulgare;En fresco
Cundinamarca;Funza;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;187.0;180.0;352.37;1.96;Zea mays;En fresco
Cundinamarca;Funza;Ajo;Ajo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;0.0;0.0;0.0;0.0;Allium sativum;En fresco
Cundinamarca;Funza;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de Hoja;2019;A;25.0;23.0;690.0;30.0;Lactuca sativa;En fresco
Cundinamarca;Funza;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;63.0;58.0;1624.0;28.0;Daucus carota;En fresco
Cundinamarca;Funza;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;246.0;238.0;4046.0;17.0;Solanum tuberosum;En fresco
Cundinamarca;Funza;Cebada;Cebada;Transitorio;Cereales;Cereales;2019;B;32.0;29.0;87.0;3.0;Hordeum vulgare;En fresco
Cundinamarca;Funza;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;100.0;100.0;335.59;3.36;Zea mays;En fresco
Cundinamarca;Funza;Ajo;Ajo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;0.0;0.0;0.0;0.0;Allium sativum;En fresco
Cundinamarca;Funza;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de Hoja;2019;B;25.0;23.0;690.0;30.0;Lactuca sativa;En fresco
Cundinamarca;Funza;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;60.0;60.0;1680.0;28.0;Daucus carota;En fresco
Cundinamarca;Funza;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;200.0;200.0;4000.0;20.0;Solanum tuberosum;En fresco
Cundinamarca;Fúquene;Sábila;Sábila;Permanente;Cultivos para Condimentos y Bebidas Medicinales y Aromáticas;Medicinales;2019;C;2.0;2.0;24.0;12.0;Aloe vera;En fresco
Cundinamarca;Fúquene;Fresa;Fresa;Permanente;Frutales;Demas frutales;2019;C;1.0;1.0;50.0;50.0;Fragaria vesca;En fresco
Cundinamarca;Fúquene;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;2.0;2.0;8.0;4.0;Morus ssp;En fresco
Cundinamarca;Fúquene;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2019;C;6.0;4.0;32.0;8.0;Physalis peruviana L.;En fresco
Cundinamarca;Fúquene;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;32.0;28.0;31.32;1.12;Zea mays;En fresco
Cundinamarca;Fúquene;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;15.0;15.0;450.0;30.0;Allium cepa;En fresco
Cundinamarca;Fúquene;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;30.0;30.0;2700.0;90.0;Lycopersicon esculentum;En fresco
Cundinamarca;Fúquene;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;83.0;83.0;1494.0;18.0;Solanum tuberosum;En fresco
Cundinamarca;Fúquene;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;12.0;12.0;168.0;14.0;Solanum tuberosum;En fresco
Cundinamarca;Fúquene;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;28.0;28.0;54.81;1.96;Zea mays;En fresco
Cundinamarca;Fúquene;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;18.0;18.0;540.0;30.0;Allium cepa;En fresco
Cundinamarca;Fúquene;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;35.0;35.0;2800.0;80.0;Lycopersicon esculentum;En fresco
Cundinamarca;Fúquene;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;82.0;82.0;1476.0;18.0;Solanum tuberosum;En fresco
Cundinamarca;Fúquene;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;18.0;18.0;252.0;14.0;Solanum tuberosum;En fresco
Cundinamarca;Fusagasugá;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;53.0;27.0;243.0;9.0;Persea americana;En fresco
Cundinamarca;Fusagasugá;Banano consumo interno;Banano;Permanente;Frutales;Demas frutales;2019;C;62.0;47.0;329.0;7.0;Musa cavendishii;En fresco
Cundinamarca;Fusagasugá;Guanábana;Guanábana;Permanente;Frutales;Anonáceas;2019;C;24.0;16.0;112.0;7.0;Annona muricata L.;En fresco
Cundinamarca;Fusagasugá;Lulo;Lulo;Permanente;Frutales;Solanáceas;2019;C;7.0;2.0;12.0;6.0;Solanum quitoense Lam;En fresco
Cundinamarca;Fusagasugá;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;316.0;286.0;2860.0;10.0;Morus ssp;En fresco
Cundinamarca;Fusagasugá;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2019;C;37.0;34.0;170.0;5.0;Musa paradisiaca L.;En fresco
Cundinamarca;Fusagasugá;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;35.5;17.5;175.0;10.0;Solanum betaceum;En fresco
Cundinamarca;Fusagasugá;Otros cítricos;Otros cítricos;Permanente;Frutales;Cítricos;2019;C;31.0;21.0;147.0;7.0;No aplica;En fresco
Cundinamarca;Fusagasugá;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;10.0;10.0;17.0;1.7;Zea mays;En fresco
Cundinamarca;Fusagasugá;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;80.0;78.0;1170.0;15.0;Allium cepa;En fresco
Cundinamarca;Fusagasugá;Pepino Cohombro;Pepino Cohombro;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;17.0;16.0;224.0;14.0;Cucumis sativus;En fresco
Cundinamarca;Fusagasugá;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;130.0;127.0;3175.0;25.0;Lycopersicon esculentum;En fresco
Cundinamarca;Fusagasugá;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;8.0;8.0;720.0;90.0;Lycopersicon esculentum;En fresco
Cundinamarca;Fusagasugá;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2019;A;160.0;158.0;1264.0;8.0;Phaseolus vulgaris;En fresco
Cundinamarca;Fusagasugá;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;40.0;39.0;64.35;1.65;Zea mays;En fresco
Cundinamarca;Fusagasugá;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;50.0;49.0;735.0;15.0;Allium cepa;En fresco
Cundinamarca;Fusagasugá;Pepino Cohombro;Pepino Cohombro;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;30.0;30.0;360.0;12.0;Cucumis sativus;En fresco
Cundinamarca;Fusagasugá;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;100.0;99.0;2475.0;25.0;Lycopersicon esculentum;En fresco
Cundinamarca;Fusagasugá;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;8.0;8.0;720.0;90.0;Lycopersicon esculentum;En fresco
Cundinamarca;Fusagasugá;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2019;B;170.0;169.0;1183.0;7.0;Phaseolus vulgaris;En fresco
Cundinamarca;Gachalá;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;12.0;12.0;96.0;8.0;Persea americana;En fresco
Cundinamarca;Gachalá;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2019;C;5.0;5.0;28.0;5.6;Passiflora ligularis.;En fresco
Cundinamarca;Gachalá;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2019;C;1.5;1.5;7.8;5.2;Passiflora edulis Sims fo. Edulis;En fresco
Cundinamarca;Gachalá;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2019;C;20.0;20.0;100.0;5.0;Musa paradisiaca L.;En fresco
Cundinamarca;Gachalá;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;750.0;740.0;2220.0;3.0;Zea mays;En fresco
Cundinamarca;Gachalá;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;19.0;19.0;267.0;14.05;Lycopersicon esculentum;En fresco
Cundinamarca;Gachalá;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;12.0;10.0;70.0;7.0;Arracacia xanthorrhiza;En fresco
Cundinamarca;Gachalá;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;8.0;7.0;84.0;12.0;Manihot esculenta;En fresco
Cundinamarca;Gachalá;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;19.0;19.0;285.0;15.0;Lycopersicon esculentum;En fresco
Cundinamarca;Gachancipá;Fresa;Fresa;Permanente;Frutales;Demas frutales;2019;C;11.5;11.5;517.5;45.0;Fragaria vesca;En fresco
Cundinamarca;Gachancipá;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;0.5;0.0;0.0;0.0;Morus ssp;En fresco
Cundinamarca;Gachancipá;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;50.0;50.0;139.83;2.8;Zea mays;En fresco
Cundinamarca;Gachancipá;Ajo;Ajo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;0.0;0.0;0.0;0.0;Allium sativum;En fresco
Cundinamarca;Gachancipá;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de Hoja;2019;A;0.0;0.0;0.0;0.0;Lactuca sativa;En fresco
Cundinamarca;Gachancipá;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;0.0;0.0;0.0;0.0;Daucus carota;En fresco
Cundinamarca;Gachancipá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;A;5.0;4.0;36.0;9.0;No aplica;En fresco
Cundinamarca;Gachancipá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;80.0;78.0;1638.0;21.0;Solanum tuberosum;En fresco
Cundinamarca;Gachancipá;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;5.0;5.0;13.98;2.8;Zea mays;En fresco
Cundinamarca;Gachancipá;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de Hoja;2019;B;0.0;0.0;0.0;0.0;Lactuca sativa;En fresco
Cundinamarca;Gachancipá;Rábano;Rábano;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;2.0;2.0;40.0;20.0;Raphanus sativus;En fresco
Cundinamarca;Gachancipá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;B;3.0;3.0;4.5;1.5;No aplica;En fresco
Cundinamarca;Gachancipá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;5.0;5.0;125.0;25.0;Solanum tuberosum;En fresco
Cundinamarca;Gachetá;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;5.5;0.0;0.0;0.0;Persea americana;En fresco
Cundinamarca;Gachetá;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2019;C;6.0;4.0;18.6;4.65;Passiflora ligularis.;En fresco
Cundinamarca;Gachetá;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2019;C;14.0;12.0;120.0;10.0;Passiflora edulis Sims fo. Edulis;En fresco
Cundinamarca;Gachetá;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;24.0;20.0;192.0;9.6;Morus ssp;En fresco
Cundinamarca;Gachetá;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2019;C;7.0;7.0;70.0;10.0;Physalis peruviana L.;En fresco
Cundinamarca;Gachetá;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;90.0;80.0;104.0;1.3;Zea mays;En fresco
Cundinamarca;Gachetá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;A;100.0;95.0;760.0;8.0;No aplica;En fresco
Cundinamarca;Gachetá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;10.0;9.0;108.0;12.0;Solanum tuberosum;En fresco
Cundinamarca;Gachetá;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;90.0;80.0;104.0;1.3;Zea mays;En fresco
Cundinamarca;Gachetá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;B;100.0;95.0;760.0;8.0;No aplica;En fresco
Cundinamarca;Gachetá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;10.0;9.0;108.0;12.0;Solanum tuberosum;En fresco
Cundinamarca;Gama;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;8.5;0.5;2.5;5.0;Persea americana;En fresco
Cundinamarca;Gama;Arándano;Arándano;Permanente;Frutales;Demas frutales;2019;C;1.5;1.5;24.0;16.0;Vaccinium corymbosum;En fresco
Cundinamarca;Gama;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2019;C;7.0;4.0;48.0;12.0;Passiflora edulis Sims fo. Edulis;En fresco
Cundinamarca;Gama;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;5.0;2.0;24.0;12.0;Solanum betaceum;En fresco
Cundinamarca;Gama;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2019;C;3.4;2.4;28.8;12.0;Physalis peruviana L.;En fresco
Cundinamarca;Gama;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;163.0;163.0;175.6;1.08;Zea mays;En fresco
Cundinamarca;Gama;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;4.5;4.0;100.0;25.0;Solanum tuberosum;En fresco
Cundinamarca;Gama;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;5.0;4.0;100.0;25.0;Solanum tuberosum;En fresco
Cundinamarca;Gama;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;7.0;7.0;56.0;8.0;Manihot esculenta;En fresco
Cundinamarca;Girardot;Limón  demás variedades;Limón;Permanente;Frutales;Cítricos;2019;C;15.0;15.0;165.0;11.0;Citrus limon L.;En fresco
Cundinamarca;Girardot;Mango demás variedades;Mango;Permanente;Frutales;Demas frutales;2019;C;54.5;54.5;600.0;11.01;Mangifera indica L;En fresco
Cundinamarca;Girardot;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2019;C;42.0;42.0;462.0;11.0;Musa paradisiaca L.;En fresco
Cundinamarca;Girardot;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;30.0;30.0;45.0;1.5;Zea mays;En fresco
Cundinamarca;Girardot;Maíz Tecnificado;Maíz;Transitorio;Cereales;Cereales;2019;A;48.0;48.0;230.1;4.79;Zea mays;En fresco
Cundinamarca;Girardot;Sorgo;Sorgo;Transitorio;Cereales;Cereales;2019;A;15.0;15.0;45.0;3.0;Sorghum bicolor;En fresco
Cundinamarca;Girardot;Acelga;Acelga;Transitorio;Hortalizas;Hortalizas de Hoja;2019;A;0.5;0.2;3.0;15.0;Beta vulgaris var. cicla;En fresco
Cundinamarca;Girardot;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;4.3;4.3;77.4;18.0;Cucurbita maxima;En fresco
Cundinamarca;Girardot;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;0.5;0.1;1.5;15.0;Lycopersicon esculentum;En fresco
Cundinamarca;Girardot;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;1.0;1.0;15.0;15.0;Manihot esculenta;En fresco
Cundinamarca;Girardot;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;25.0;25.0;70.0;2.8;Zea mays;En fresco
Cundinamarca;Girardot;Maíz Tecnificado;Maíz;Transitorio;Cereales;Cereales;2019;B;56.0;56.0;162.0;2.89;Zea mays;En fresco
Cundinamarca;Girardot;Sorgo;Sorgo;Transitorio;Cereales;Cereales;2019;B;17.0;17.0;51.0;3.0;Sorghum bicolor;En fresco
Cundinamarca;Girardot;Acelga;Acelga;Transitorio;Hortalizas;Hortalizas de Hoja;2019;B;0.5;0.5;7.0;14.0;Beta vulgaris var. cicla;En fresco
Cundinamarca;Girardot;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;4.3;4.3;77.0;17.91;Cucurbita maxima;En fresco
Cundinamarca;Girardot;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;0.5;0.5;8.0;16.0;Lycopersicon esculentum;En fresco
Cundinamarca;Girardot;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;1.0;1.0;15.0;15.0;Manihot esculenta;En fresco
Cundinamarca;Granada;Ruda;Ruda;Permanente;Cultivos para Condimentos y Bebidas Medicinales y Aromáticas;Medicinales;2019;C;12.0;10.0;10.0;1.0;Ruta graveolens L.;En fresco
Cundinamarca;Granada;Ruscus;Ruscus;Permanente;Cultivos para Condimentos y Bebidas Medicinales y Aromáticas;Medicinales;2019;C;1.0;1.0;1.0;1.0;Ruscus aculeatus;En fresco
Cundinamarca;Granada;Agraz - Mortiño;Agraz - Mortiño;Permanente;Frutales;Demas frutales;2019;C;2.0;2.0;1.0;0.5;Vaccinium meridionale;En fresco
Cundinamarca;Granada;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;17.0;17.0;119.0;7.0;Persea americana;En fresco
Cundinamarca;Granada;Brevo;Brevo;Permanente;Frutales;Demas frutales;2019;C;2.0;2.0;4.0;2.0;Ficus carica L.;En fresco
Cundinamarca;Granada;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2019;C;6.0;6.0;32.0;5.33;Feijoa sellowiana berg.;En fresco
Cundinamarca;Granada;Fresa;Fresa;Permanente;Frutales;Demas frutales;2019;C;15.0;10.0;400.0;40.0;Fragaria vesca;En fresco
Cundinamarca;Granada;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2019;C;5.0;5.0;50.0;10.0;Passiflora ligularis.;En fresco
Cundinamarca;Granada;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2019;C;17.0;10.0;80.0;8.0;Passiflora edulis Sims fo. Edulis;En fresco
Cundinamarca;Granada;Lulo;Lulo;Permanente;Frutales;Solanáceas;2019;C;1.0;1.0;5.0;5.0;Solanum quitoense Lam;En fresco
