codDaneDpto;Dpto;codDaneMunicipio;Municipio;desagregacionCultivo;Cultivo;cicloDelCultivo;grupoCultivo;Subgrupo;Anio;Periodo;areaSembradaHa;areaCosechadaHa;produccionTon;rendimientoTonHa;codCultivo;nombreCientificoCultivo;estadoFisicoCultivo
15;Boyacá;15114;Busbanzá;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de Futo;2020;A;1;0,8;3,2;4;1050200;Cucurbita maxima;En fresco
15;Boyacá;15114;Busbanzá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;A;2,5;2;3;1,5;1059900;No aplica;En fresco
15;Boyacá;15114;Busbanzá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;6;5;50;10;1080701;Solanum tuberosum;En fresco
15;Boyacá;15114;Busbanzá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;B;2,5;2,5;3,75;1,5;1059900;No aplica;En fresco
15;Boyacá;15131;Caldas;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2020;C;20;20;140;7;2042200;Passiflora mollissima;En fresco
15;Boyacá;15131;Caldas;Fresa;Fresa;Permanente;Frutales;Demas frutales;2020;C;6;6;130;21,67;2042700;Fragaria vesca;En fresco
15;Boyacá;15131;Caldas;Mora;Mora;Permanente;Frutales;Demas frutales;2020;C;5;5;20;4;2044700;Morus ssp;En fresco
15;Boyacá;15131;Caldas;Papayuela -Babaco;Papayuela -Babaco;Permanente;Frutales;Demas frutales;2020;C;20;20;220;11;2045400;Vasconcellea pubescens;En fresco
15;Boyacá;15131;Caldas;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2020;C;12;12;140;11,67;2046300;Solanum betaceum;En fresco
15;Boyacá;15131;Caldas;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;80;80;101;1,26;1010497;Zea mays;En fresco
15;Boyacá;15131;Caldas;Trigo;Trigo;Transitorio;Cereales;Cereales;2020;A;18;18;59;3,28;1010800;Triticum aestivum;En fresco
15;Boyacá;15131;Caldas;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2020;A;50;50;1000;20;1053000;Daucus carota;En fresco
15;Boyacá;15131;Caldas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;70;70;859;12,27;1080701;Solanum tuberosum;En fresco
15;Boyacá;15131;Caldas;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;150;150;1750;11,67;1080702;Solanum tuberosum;En fresco
15;Boyacá;15131;Caldas;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;B;100;100;130;1,3;1010497;Zea mays;En fresco
15;Boyacá;15131;Caldas;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2020;B;78;78;1564;20,05;1053000;Daucus carota;En fresco
15;Boyacá;15131;Caldas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;100;100;1300;13;1080701;Solanum tuberosum;En fresco
15;Boyacá;15131;Caldas;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;100;100;1001;10,01;1080702;Solanum tuberosum;En fresco
15;Boyacá;15135;Campohermoso;Aguacate Hass;Aguacate;Permanente;Frutales;Demas frutales;2020;C;14;0;0;0;2040201;Persea americana hass;En fresco
15;Boyacá;15135;Campohermoso;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2020;C;8;8;20;2,5;2042800;Passiflora ligularis.;En fresco
15;Boyacá;15135;Campohermoso;Mora;Mora;Permanente;Frutales;Demas frutales;2020;C;0,25;0,25;1,25;5;2044700;Morus ssp;En fresco
15;Boyacá;15135;Campohermoso;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2020;C;122;122;1098;9;2045802;Musa paradisiaca L.;En fresco
15;Boyacá;15135;Campohermoso;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;45;40;36;0,9;1010497;Zea mays;En fresco
15;Boyacá;15135;Campohermoso;Malanga, Achín, Yota, Papa China, Bore;Malanga, Achín, Yota, Papa China, Bore;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;70;70;350;5;1080400;Colocasia esculenta;En fresco
15;Boyacá;15135;Campohermoso;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;75;70;490;7;1081001;Manihot esculenta;En fresco
15;Boyacá;15135;Campohermoso;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;B;42;37;33,3;0,9;1010497;Zea mays;En fresco
15;Boyacá;15135;Campohermoso;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;40;40;380;9,5;1081001;Manihot esculenta;En fresco
15;Boyacá;15162;Cerinza;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2020;C;2;1;15;15;2042400;Prunus persica L.;En fresco
15;Boyacá;15162;Cerinza;Manzana;Manzana;Permanente;Frutales;Caducifolios;2020;C;2;1;12;12;2044400;Manzana - Pyrus malus L.;En fresco
15;Boyacá;15162;Cerinza;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2020;C;5;3;30;10;2046500;Physalis peruviana L.;En fresco
15;Boyacá;15162;Cerinza;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2020;A;0,8;0,8;3,2;4;1053000;Daucus carota;En fresco
15;Boyacá;15162;Cerinza;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;A;1,5;1,5;6;4;1059900;No aplica;En fresco
15;Boyacá;15162;Cerinza;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;14;14;140;10;1080701;Solanum tuberosum;En fresco
15;Boyacá;15162;Cerinza;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2020;B;10;10;320;32;1051100;Allium cepa;En fresco
15;Boyacá;15162;Cerinza;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2020;B;0,5;0,5;8;16;1053000;Daucus carota;En fresco
15;Boyacá;15162;Cerinza;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;B;2;2;11;5,5;1059900;No aplica;En fresco
15;Boyacá;15162;Cerinza;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;28;28;280;10;1080701;Solanum tuberosum;En fresco
15;Boyacá;15172;Chinavita;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2020;C;28;28;140;5;2040299;Persea americana;En fresco
15;Boyacá;15172;Chinavita;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2020;C;4;4;32;8;2042800;Passiflora ligularis.;En fresco
15;Boyacá;15172;Chinavita;Mora;Mora;Permanente;Frutales;Demas frutales;2020;C;1;1;7;7;2044700;Morus ssp;En fresco
15;Boyacá;15172;Chinavita;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2020;C;22;20;160;8;2045802;Musa paradisiaca L.;En fresco
15;Boyacá;15172;Chinavita;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2020;C;2,5;2,5;40;16;2046300;Solanum betaceum;En fresco
15;Boyacá;15172;Chinavita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;8;8;2,68;0,34;1010497;Zea mays;En fresco
15;Boyacá;15172;Chinavita;Pepino Guiso;Pepino Guiso;Transitorio;Hortalizas;Hortalizas de Futo;2020;A;4,5;4;44;11;1052400;Cyclanthera pedata;En fresco
15;Boyacá;15172;Chinavita;Pimentón;Pimentón;Transitorio;Hortalizas;Hortalizas de Futo;2020;A;1;1;7;7;1052500;Capsicum annuum L;En fresco
15;Boyacá;15172;Chinavita;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2020;A;2;1,8;14,4;8;1060600;Phaseolus vulgaris;En fresco
15;Boyacá;15172;Chinavita;Achira;Achira;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;11;11;44;4;1080100;Canna indica;En fresco
15;Boyacá;15172;Chinavita;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;2,5;2,5;25;10;1080200;Arracacia xanthorrhiza;En fresco
15;Boyacá;15172;Chinavita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;4;4;68;17;1080701;Solanum tuberosum;En fresco
15;Boyacá;15172;Chinavita;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;1;1;10;10;1081001;Manihot esculenta;En fresco
15;Boyacá;15172;Chinavita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;B;3;3;1,01;0,34;1010497;Zea mays;En fresco
15;Boyacá;15172;Chinavita;Pepino Guiso;Pepino Guiso;Transitorio;Hortalizas;Hortalizas de Futo;2020;B;8;7;70;10;1052400;Cyclanthera pedata;En fresco
15;Boyacá;15172;Chinavita;Pimentón;Pimentón;Transitorio;Hortalizas;Hortalizas de Futo;2020;B;1,5;1;8;8;1052500;Capsicum annuum L;En fresco
15;Boyacá;15172;Chinavita;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2020;B;1,5;1,3;10,4;8;1060600;Phaseolus vulgaris;En fresco
15;Boyacá;15172;Chinavita;Achira;Achira;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;2;2;12;6;1080100;Canna indica;En fresco
15;Boyacá;15172;Chinavita;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;1;1;10;10;1080200;Arracacia xanthorrhiza;En fresco
15;Boyacá;15172;Chinavita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;4;4;68;17;1080701;Solanum tuberosum;En fresco
15;Boyacá;15172;Chinavita;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;1;1;8;8;1081001;Manihot esculenta;En fresco
15;Boyacá;15176;Chiquinquirá;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2020;C;18;16;112;7;2042200;Passiflora mollissima;En fresco
15;Boyacá;15176;Chiquinquirá;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2020;C;7;7;28;4;2042500;Feijoa sellowiana berg.;En fresco
15;Boyacá;15176;Chiquinquirá;Fresa;Fresa;Permanente;Frutales;Demas frutales;2020;C;8;8;64;8;2042700;Fragaria vesca;En fresco
15;Boyacá;15176;Chiquinquirá;Lulo;Lulo;Permanente;Frutales;Solanáceas;2020;C;22;22;110;5;2043700;Solanum quitoense Lam;En fresco
15;Boyacá;15176;Chiquinquirá;Mora;Mora;Permanente;Frutales;Demas frutales;2020;C;32;30;180;6;2044700;Morus ssp;En fresco
15;Boyacá;15176;Chiquinquirá;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2020;C;48;48;336;7;2046300;Solanum betaceum;En fresco
15;Boyacá;15176;Chiquinquirá;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;90;90;36,5;0,41;1010497;Zea mays;En fresco
15;Boyacá;15176;Chiquinquirá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;180;180;2160;12;1080701;Solanum tuberosum;En fresco
15;Boyacá;15176;Chiquinquirá;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;45;45;36;0,8;1080702;Solanum tuberosum;En fresco
15;Boyacá;15176;Chiquinquirá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;280;280;3640;13;1080701;Solanum tuberosum;En fresco
15;Boyacá;15176;Chiquinquirá;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;45;45;405;9;1080702;Solanum tuberosum;En fresco
15;Boyacá;15180;Chiscas;Chirimoya;Chirimoya;Permanente;Frutales;Anonáceas;2020;C;64;64;1600;25;2041500;Annona cherimola;En fresco
15;Boyacá;15180;Chiscas;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2020;C;6;6;41;6,83;2042400;Prunus persica L.;En fresco
15;Boyacá;15180;Chiscas;Mora;Mora;Permanente;Frutales;Demas frutales;2020;C;6;6;42;7;2044700;Morus ssp;En fresco
15;Boyacá;15180;Chiscas;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2020;C;9;9;81;9;2044999;Citrus sinensis L. OSBECK;En fresco
15;Boyacá;15180;Chiscas;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2020;C;6;6;30;5;2046300;Solanum betaceum;En fresco
15;Boyacá;15180;Chiscas;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;75;60;76,27;1,27;1010497;Zea mays;En fresco
15;Boyacá;15180;Chiscas;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2020;A;38;38;760;20;1051100;Allium cepa;En fresco
15;Boyacá;15180;Chiscas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;120;80;1440;18;1080701;Solanum tuberosum;En fresco
15;Boyacá;15180;Chiscas;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;B;40;35;52;1,49;1010497;Zea mays;En fresco
15;Boyacá;15180;Chiscas;Trigo;Trigo;Transitorio;Cereales;Cereales;2020;B;20;20;56;2,8;1010800;Triticum aestivum;En fresco
15;Boyacá;15180;Chiscas;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2020;B;35;35;700;20;1051100;Allium cepa;En fresco
15;Boyacá;15180;Chiscas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;90;70;1260;18;1080701;Solanum tuberosum;En fresco
15;Boyacá;15183;Chita;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2020;C;0;0;0;0;2040299;Persea americana;En fresco
15;Boyacá;15183;Chita;Brevo;Brevo;Permanente;Frutales;Demas frutales;2020;C;70;70;350;5;2041100;Ficus carica L.;En fresco
15;Boyacá;15183;Chita;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2020;C;15;15;60;4;2042400;Prunus persica L.;En fresco
15;Boyacá;15183;Chita;Mora;Mora;Permanente;Frutales;Demas frutales;2020;C;4;4;8;2;2044700;Morus ssp;En fresco
15;Boyacá;15183;Chita;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2020;C;5;5;50;10;2046300;Solanum betaceum;En fresco
15;Boyacá;15183;Chita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;25;25;35;1,4;1010497;Zea mays;En fresco
15;Boyacá;15183;Chita;Trigo;Trigo;Transitorio;Cereales;Cereales;2020;A;10;7;14;2;1010800;Triticum aestivum;En fresco
15;Boyacá;15183;Chita;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2020;A;20;20;400;20;1051100;Allium cepa;En fresco
15;Boyacá;15183;Chita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;232;232;2784;12;1080701;Solanum tuberosum;En fresco
15;Boyacá;15183;Chita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;B;60;60;20,14;0,34;1010497;Zea mays;En fresco
15;Boyacá;15183;Chita;Trigo;Trigo;Transitorio;Cereales;Cereales;2020;B;10;7;14;2;1010800;Triticum aestivum;En fresco
15;Boyacá;15183;Chita;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2020;B;50;50;1000;20;1051100;Allium cepa;En fresco
15;Boyacá;15183;Chita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;230;185;2220;12;1080701;Solanum tuberosum;En fresco
15;Boyacá;15185;Chitaraque;Limón  Mandarino;Limón;Permanente;Frutales;Cítricos;2020;C;8;8;176;22;2043601;Citrus limon L.;En fresco
15;Boyacá;15185;Chitaraque;Limón  Tahití;Limón;Permanente;Frutales;Cítricos;2020;C;11;5;110;22;2043603;Citrus limon L.;En fresco
15;Boyacá;15185;Chitaraque;Lulo;Lulo;Permanente;Frutales;Solanáceas;2020;C;14;6;150;25;2043700;Solanum quitoense Lam;En fresco
15;Boyacá;15185;Chitaraque;Naranja Valencia;Naranja;Permanente;Frutales;Cítricos;2020;C;4;0;0;0;2044903;Citrus sinensis L. OSBECK;En fresco
15;Boyacá;15185;Chitaraque;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2020;C;12;11;330;30;2044999;Citrus sinensis L. OSBECK;En fresco
15;Boyacá;15185;Chitaraque;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2020;C;205;205;1640;8;2045802;Musa paradisiaca L.;En fresco
15;Boyacá;15185;Chitaraque;Sacha inchi;Sacha inchi;Permanente;Oleaginosas;Oleaginosas;2020;C;5;5;10;2;2070500;Plukenetia volubilis;En fresco
15;Boyacá;15185;Chitaraque;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;112;110;46,14;0,42;1010497;Zea mays;En fresco
15;Boyacá;15185;Chitaraque;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;30;30;300;10;1081001;Manihot esculenta;En fresco
15;Boyacá;15185;Chitaraque;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;B;112;110;165;1,5;1010497;Zea mays;En fresco
15;Boyacá;15185;Chitaraque;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;35;32;320;10;1081001;Manihot esculenta;En fresco
15;Boyacá;15187;Chivatá;Fresa;Fresa;Permanente;Frutales;Demas frutales;2020;C;2,7;1,7;34;20;2042700;Fragaria vesca;En fresco
15;Boyacá;15187;Chivatá;Avena;Avena;Transitorio;Cereales;Cereales;2020;A;55;55;55;1;1010200;Avena sativa;En fresco
15;Boyacá;15187;Chivatá;Cebada;Cebada;Transitorio;Cereales;Cereales;2020;A;90;90;162;1,8;1010300;Hordeum vulgare;En fresco
15;Boyacá;15187;Chivatá;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;40;35;11,75;0,34;1010497;Zea mays;En fresco
15;Boyacá;15187;Chivatá;Quinua;Quinua;Transitorio;Cereales;Cereales;2020;A;8;8;8;1;1010600;Chenopodium quinoa;En fresco
15;Boyacá;15187;Chivatá;Trigo;Trigo;Transitorio;Cereales;Cereales;2020;A;30;30;48;1,6;1010800;Triticum aestivum;En fresco
15;Boyacá;15187;Chivatá;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2020;A;15;15;225;15;1051100;Allium cepa;En fresco
15;Boyacá;15187;Chivatá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;A;2,5;2,5;2,5;1;1059900;No aplica;En fresco
15;Boyacá;15187;Chivatá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;150;150;3750;25;1080701;Solanum tuberosum;En fresco
15;Boyacá;15187;Chivatá;Avena;Avena;Transitorio;Cereales;Cereales;2020;B;25;25;32,5;1,3;1010200;Avena sativa;En fresco
15;Boyacá;15187;Chivatá;Cebada;Cebada;Transitorio;Cereales;Cereales;2020;B;30;20;36;1,8;1010300;Hordeum vulgare;En fresco
15;Boyacá;15187;Chivatá;Quinua;Quinua;Transitorio;Cereales;Cereales;2020;B;5;1;1,5;1,5;1010600;Chenopodium quinoa;En fresco
15;Boyacá;15187;Chivatá;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2020;B;7;5;75;15;1051100;Allium cepa;En fresco
15;Boyacá;15187;Chivatá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;B;1,5;1,5;0,75;0,5;1059900;No aplica;En fresco
15;Boyacá;15187;Chivatá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;95;70;1750;25;1080701;Solanum tuberosum;En fresco
15;Boyacá;15189;Ciénega;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2020;C;35;35;491;14,03;2042500;Feijoa sellowiana berg.;En fresco
15;Boyacá;15189;Ciénega;Lulo;Lulo;Permanente;Frutales;Solanáceas;2020;C;56;55;825;15;2043700;Solanum quitoense Lam;En fresco
15;Boyacá;15189;Ciénega;Mora;Mora;Permanente;Frutales;Demas frutales;2020;C;56;45;315;7;2044700;Morus ssp;En fresco
15;Boyacá;15189;Ciénega;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2020;C;122;122;1459;11,96;2046300;Solanum betaceum;En fresco
15;Boyacá;15189;Ciénega;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2020;C;113;113;2261,13;20,01;2046500;Physalis peruviana L.;En fresco
15;Boyacá;15189;Ciénega;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2020;A;0,75;0,75;9;12;1052901;Lycopersicon esculentum;En fresco
15;Boyacá;15189;Ciénega;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;30;30;630,9;21,03;1080200;Arracacia xanthorrhiza;En fresco
15;Boyacá;15189;Ciénega;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;260;260;2860;11;1080701;Solanum tuberosum;En fresco
15;Boyacá;15189;Ciénega;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2020;B;0,75;0,75;9;12;1052901;Lycopersicon esculentum;En fresco
15;Boyacá;15189;Ciénega;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;30;30;630;21;1080200;Arracacia xanthorrhiza;En fresco
15;Boyacá;15189;Ciénega;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;260;260;3120;12;1080701;Solanum tuberosum;En fresco
15;Boyacá;15204;Cómbita;Ciruela;Ciruela;Permanente;Frutales;Caducifolios;2020;C;62;32;288;9;2041800;Prunus domestica L.;En fresco
15;Boyacá;15204;Cómbita;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2020;C;40;20;160;8;2042200;Passiflora mollissima;En fresco
15;Boyacá;15204;Cómbita;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2020;C;123;63;1260;20;2042400;Prunus persica L.;En fresco
15;Boyacá;15204;Cómbita;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2020;C;9;6;52;8,67;2042500;Feijoa sellowiana berg.;En fresco
15;Boyacá;15204;Cómbita;Fresa;Fresa;Permanente;Frutales;Demas frutales;2020;C;10;5;50;10;2042700;Fragaria vesca;En fresco
15;Boyacá;15204;Cómbita;Mora;Mora;Permanente;Frutales;Demas frutales;2020;C;69;67;603;9;2044700;Morus ssp;En fresco
15;Boyacá;15204;Cómbita;Avena;Avena;Transitorio;Cereales;Cereales;2020;A;25;25;40;1,6;1010200;Avena sativa;En fresco
15;Boyacá;15204;Cómbita;Cebada;Cebada;Transitorio;Cereales;Cereales;2020;A;12;12;24;2;1010300;Hordeum vulgare;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2020;A;12;12;30;2,5;1010800;Triticum aestivum;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;A;20;20;36;1,8;1059900;No aplica;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;A;680;680;14960;22;1080701;Solanum tuberosum;En fresco
15;Boyacá;15204;Cómbita;Avena;Avena;Transitorio;Cereales;Cereales;2020;B;22;22;50,6;2,3;1010200;Avena sativa;En fresco
15;Boyacá;15204;Cómbita;Cebada;Cebada;Transitorio;Cereales;Cereales;2020;B;10;10;25;2,5;1010300;Hordeum vulgare;En fresco
15;Boyacá;15204;Cómbita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2020;B;70;70;84;1,2;1010497;Zea mays;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2020;B;11;11;22;2;1010800;Triticum aestivum;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;B;23;23;276;12;1059900;No aplica;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2020;B;580;580;14500;25;1080701;Solanum tuberosum;En fresco
